camera,fname,prob
LG-Nexus-5x,img_0002a04_manip.tif,0.6542314887046814
iPhone-4s,img_001e31c_unalt.tif,0.9999995827674866
iPhone-6,img_00275cf_manip.tif,0.9999929070472717
Samsung-Galaxy-S4,img_0034113_unalt.tif,1.0
Motorola-X,img_00344b7_unalt.tif,0.9999995827674866
Motorola-X,img_0062ce8_manip.tif,0.7422670125961304
HTC-1-M7,img_00885c3_manip.tif,1.0
HTC-1-M7,img_008a869_unalt.tif,1.0
iPhone-4s,img_008fb06_manip.tif,0.9999867677688599
Samsung-Galaxy-Note3,img_00c98af_manip.tif,0.7354958057403564
Motorola-X,img_00d0e3b_unalt.tif,0.9999998807907104
Sony-NEX-7,img_00e097a_manip.tif,0.9999655485153198
LG-Nexus-5x,img_00f61b7_unalt.tif,0.9856976270675659
Samsung-Galaxy-Note3,img_010d9d4_unalt.tif,1.0
iPhone-4s,img_011d3a0_manip.tif,0.9993971586227417
Samsung-Galaxy-Note3,img_015b5e1_unalt.tif,0.9751777648925781
Samsung-Galaxy-Note3,img_015b7e6_manip.tif,0.9792041778564453
HTC-1-M7,img_017184c_unalt.tif,1.0
Sony-NEX-7,img_0184cda_unalt.tif,1.0
LG-Nexus-5x,img_0197115_manip.tif,0.8052396178245544
iPhone-4s,img_020ef15_manip.tif,0.9474867582321167
Samsung-Galaxy-Note3,img_0211120_unalt.tif,1.0
HTC-1-M7,img_021470b_unalt.tif,0.9999972581863403
HTC-1-M7,img_023b9c2_manip.tif,0.9998472929000854
HTC-1-M7,img_0264c88_unalt.tif,0.9999998807907104
Sony-NEX-7,img_026bb24_manip.tif,0.9999542236328125
Samsung-Galaxy-Note3,img_02c212b_manip.tif,0.9996509552001953
Samsung-Galaxy-S4,img_02f62d5_manip.tif,1.0
iPhone-6,img_0353f58_unalt.tif,1.0
Samsung-Galaxy-Note3,img_0354baf_manip.tif,0.9977426528930664
iPhone-4s,img_0359c73_manip.tif,0.9999998807907104
iPhone-4s,img_0390cee_unalt.tif,0.9999975562095642
iPhone-6,img_03a345c_unalt.tif,1.0
Motorola-Droid-Maxx,img_03bb7cf_manip.tif,0.9933343529701233
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.9999982118606567
Motorola-Droid-Maxx,img_03c7c66_manip.tif,0.9993972778320312
Motorola-X,img_03cab56_manip.tif,0.9999679923057556
iPhone-4s,img_03cc69f_manip.tif,0.9999414086341858
Samsung-Galaxy-Note3,img_03e34e4_manip.tif,1.0
Motorola-Droid-Maxx,img_03faa77_manip.tif,0.9988150000572205
Motorola-Droid-Maxx,img_0432afe_unalt.tif,0.6826143860816956
Samsung-Galaxy-S4,img_04381dd_unalt.tif,1.0
Samsung-Galaxy-Note3,img_0456ffb_unalt.tif,1.0
Motorola-X,img_0477f29_unalt.tif,0.9999998807907104
Motorola-Nexus-6,img_047e000_unalt.tif,1.0
Motorola-Nexus-6,img_04801fb_unalt.tif,0.9987201690673828
iPhone-4s,img_0480de3_unalt.tif,0.9999995827674866
iPhone-4s,img_0486f84_manip.tif,0.9999970197677612
Motorola-Droid-Maxx,img_04f3d0d_manip.tif,0.8812304735183716
Motorola-X,img_050d527_manip.tif,1.0
Samsung-Galaxy-Note3,img_0513d3f_unalt.tif,0.9999156594276428
Motorola-Droid-Maxx,img_0517193_unalt.tif,0.999998927116394
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.9989771246910095
Samsung-Galaxy-S4,img_051d1e0_manip.tif,0.8042946457862854
Sony-NEX-7,img_051f3b7_unalt.tif,1.0
Samsung-Galaxy-Note3,img_052fb4c_manip.tif,0.9999905824661255
LG-Nexus-5x,img_0561393_manip.tif,0.931181788444519
Motorola-Nexus-6,img_058fdeb_unalt.tif,0.9999979734420776
Motorola-Nexus-6,img_05a1af1_manip.tif,0.9999781847000122
iPhone-6,img_05c52d2_manip.tif,0.999998927116394
Sony-NEX-7,img_05eb1a4_unalt.tif,0.9999927878379822
iPhone-6,img_0609bc8_unalt.tif,0.9999995827674866
Samsung-Galaxy-S4,img_0616e78_unalt.tif,0.9999985098838806
iPhone-4s,img_061e65b_manip.tif,0.9999972581863403
Samsung-Galaxy-Note3,img_06435c8_unalt.tif,0.6794085502624512
Motorola-X,img_064c912_manip.tif,0.9997820258140564
Samsung-Galaxy-Note3,img_065a534_unalt.tif,1.0
HTC-1-M7,img_068c372_manip.tif,0.9999657869338989
Samsung-Galaxy-Note3,img_06a0a21_unalt.tif,0.8309941291809082
iPhone-6,img_06a4a46_unalt.tif,1.0
iPhone-4s,img_06a8da2_unalt.tif,1.0
Sony-NEX-7,img_06b9ba0_manip.tif,0.8996115922927856
iPhone-4s,img_06d0df5_manip.tif,0.999998927116394
Motorola-Droid-Maxx,img_06efe43_manip.tif,0.999968409538269
Motorola-X,img_07001c5_unalt.tif,1.0
