camera,fname,prob
Samsung-Galaxy-Note3,img_141c6fd_unalt.tif,0.99908376
iPhone-6,img_07dac13_unalt.tif,1.0
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.9999995
LG-Nexus-5x,img_79e215d_manip.tif,0.94894403
Motorola-X,img_8b9e163_manip.tif,0.994331
iPhone-6,img_38a9334_manip.tif,0.99991
Motorola-Nexus-6,img_6b082bf_manip.tif,0.9615923
HTC-1-M7,img_384985e_manip.tif,0.99980515
LG-Nexus-5x,img_138b862_manip.tif,0.9559916
Motorola-Droid-Maxx,img_eee5932_unalt.tif,0.977228
HTC-1-M7,img_602aa73_manip.tif,0.9991287
Motorola-X,img_398df1c_manip.tif,0.99962175
Samsung-Galaxy-Note3,img_9ef5eba_manip.tif,0.88403463
Motorola-X,img_b25b81e_unalt.tif,0.9998734
LG-Nexus-5x,img_2360f84_unalt.tif,0.8394473
iPhone-6,img_52ba50e_manip.tif,0.9999282
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.97768974
Motorola-X,img_6cfa280_manip.tif,0.99997324
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.999998
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.99946547
Sony-NEX-7,img_4032813_unalt.tif,0.99999034
Motorola-X,img_8bda34b_manip.tif,0.99751174
Motorola-Nexus-6,img_d32f7ac_manip.tif,0.99923146
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.99990195
Motorola-X,img_4df3673_manip.tif,0.13605165
iPhone-6,img_508a0bf_unalt.tif,0.9999985
LG-Nexus-5x,img_5e88d06_unalt.tif,0.9997999
LG-Nexus-5x,img_c2a0c84_unalt.tif,0.60974073
LG-Nexus-5x,img_b90c009_unalt.tif,0.92607063
HTC-1-M7,img_023b9c2_manip.tif,0.999975
Motorola-Nexus-6,img_22f6746_unalt.tif,0.5579317
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9999634
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.9979719
iPhone-6,img_cef577b_unalt.tif,0.9999999
HTC-1-M7,img_00885c3_manip.tif,0.9999854
HTC-1-M7,img_4ede096_manip.tif,0.33392277
Motorola-Droid-Maxx,img_55e9efa_unalt.tif,0.9995947
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.9999954
Motorola-X,img_878e802_unalt.tif,0.99999857
Motorola-X,img_d618d4f_unalt.tif,0.9751378
Sony-NEX-7,img_4ef67b5_unalt.tif,0.7398421
Motorola-Nexus-6,img_467a3e0_manip.tif,0.53913164
Motorola-X,img_1cdb2ef_manip.tif,0.3879757
LG-Nexus-5x,img_0c6cd35_unalt.tif,0.8622519
HTC-1-M7,img_7487183_manip.tif,1.0
Samsung-Galaxy-S4,img_124561f_manip.tif,0.9998274
Motorola-X,img_83c8990_manip.tif,0.29711378
LG-Nexus-5x,img_bdd0d6d_unalt.tif,0.75205636
HTC-1-M7,img_2c1ecb4_manip.tif,0.6550139
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.99994665
LG-Nexus-5x,img_465c9f7_unalt.tif,0.9922377
iPhone-6,img_c330a00_manip.tif,0.9999979
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.9989697
iPhone-6,img_c72eb3d_unalt.tif,0.6671539
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.36848098
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.9978011
LG-Nexus-5x,img_b841ed4_unalt.tif,0.92257077
LG-Nexus-5x,img_831a719_manip.tif,0.9846816
Motorola-Nexus-6,img_ae09094_manip.tif,0.9998695
Motorola-Nexus-6,img_d83300a_manip.tif,0.3725225
Samsung-Galaxy-Note3,img_490b339_unalt.tif,0.9054864
HTC-1-M7,img_241fff5_manip.tif,0.5122345
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.97083014
Samsung-Galaxy-S4,img_3454c93_manip.tif,0.98073196
HTC-1-M7,img_d08048c_manip.tif,0.952619
Samsung-Galaxy-Note3,img_a40ff5d_manip.tif,0.49089316
iPhone-6,img_03a345c_unalt.tif,0.9999989
iPhone-6,img_d27555d_unalt.tif,0.99999666
LG-Nexus-5x,img_fad2ca3_manip.tif,0.99993473
Motorola-Droid-Maxx,img_1eb9d8f_manip.tif,0.42806822
Samsung-Galaxy-S4,img_b9d156a_unalt.tif,0.9999975
iPhone-6,img_5e12a0f_unalt.tif,0.9999996
Samsung-Galaxy-S4,img_969c428_unalt.tif,0.99099994
Motorola-Nexus-6,img_03cc69f_manip.tif,0.6669887
Samsung-Galaxy-Note3,img_5fc0927_unalt.tif,0.99946904
Samsung-Galaxy-Note3,img_59df69b_manip.tif,0.99994904
LG-Nexus-5x,img_86c0230_unalt.tif,0.6261086
Motorola-Nexus-6,img_8af5c06_manip.tif,0.9999988
Sony-NEX-7,img_68fa833_manip.tif,0.7587178
Samsung-Galaxy-S4,img_7815efc_manip.tif,0.56534684
Samsung-Galaxy-S4,img_749a6e2_unalt.tif,0.9999985
iPhone-4s,img_493e7b8_manip.tif,0.8844976
iPhone-6,img_d412884_unalt.tif,0.99976414
HTC-1-M7,img_d051492_unalt.tif,0.99996597
Samsung-Galaxy-Note3,img_4e771ae_manip.tif,0.99983644
HTC-1-M7,img_8b06202_manip.tif,0.9999996
Motorola-Nexus-6,img_ad2ce6f_manip.tif,0.99995154
Motorola-X,img_d6db46a_unalt.tif,0.99999624
LG-Nexus-5x,img_1ac7c07_unalt.tif,0.9929288
iPhone-6,img_9e53455_manip.tif,0.98268807
HTC-1-M7,img_c9f2d18_unalt.tif,0.96306074
HTC-1-M7,img_265c7fb_unalt.tif,0.99996895
HTC-1-M7,img_f051a55_unalt.tif,0.99999994
Sony-NEX-7,img_1e3967e_unalt.tif,0.9999957
HTC-1-M7,img_87672aa_manip.tif,0.99909425
Samsung-Galaxy-S4,img_78f3a46_unalt.tif,0.9997909
Sony-NEX-7,img_948b119_manip.tif,0.4892879
Motorola-Droid-Maxx,img_d56f447_manip.tif,1.0
HTC-1-M7,img_38de800_unalt.tif,0.99991703
Samsung-Galaxy-S4,img_5254e45_manip.tif,0.99961877
Motorola-X,img_43c0c0a_unalt.tif,0.9999995
