camera,fname,prob
LG-Nexus-5x,img_138b862_manip.tif,0.43283534
Motorola-Droid-Maxx,img_141c6fd_unalt.tif,0.9206325
iPhone-6,img_07dac13_unalt.tif,0.99996746
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.99996746
Samsung-Galaxy-Note3,img_6b082bf_manip.tif,0.33949956
Motorola-Droid-Maxx,img_eee5932_unalt.tif,0.66451055
Motorola-Nexus-6,img_79e215d_manip.tif,0.59607947
Motorola-X,img_398df1c_manip.tif,0.8959614
HTC-1-M7,img_602aa73_manip.tif,0.9997565
iPhone-6,img_38a9334_manip.tif,0.9625357
HTC-1-M7,img_384985e_manip.tif,0.5240001
Motorola-X,img_8b9e163_manip.tif,0.9672568
iPhone-6,img_b25b81e_unalt.tif,0.6606315
Motorola-Droid-Maxx,img_9ef5eba_manip.tif,0.30754283
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.9881527
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.9488915
iPhone-6,img_52ba50e_manip.tif,0.9976046
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.99901175
Motorola-X,img_6cfa280_manip.tif,0.95196056
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.99854726
Motorola-Nexus-6,img_d32f7ac_manip.tif,0.77849853
Samsung-Galaxy-S4,img_8bda34b_manip.tif,0.5439063
LG-Nexus-5x,img_2360f84_unalt.tif,0.66853243
Sony-NEX-7,img_4032813_unalt.tif,0.81499475
Motorola-X,img_4df3673_manip.tif,0.94853413
iPhone-6,img_508a0bf_unalt.tif,0.998835
LG-Nexus-5x,img_5e88d06_unalt.tif,0.9208135
iPhone-4s,img_c2a0c84_unalt.tif,0.9944278
LG-Nexus-5x,img_b90c009_unalt.tif,0.8456818
HTC-1-M7,img_023b9c2_manip.tif,0.99843997
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9252775
Motorola-Nexus-6,img_22f6746_unalt.tif,0.5002203
iPhone-6,img_cef577b_unalt.tif,0.9995623
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.80609477
HTC-1-M7,img_00885c3_manip.tif,0.9723842
HTC-1-M7,img_4ede096_manip.tif,0.58285624
Motorola-Droid-Maxx,img_55e9efa_unalt.tif,0.9517493
Motorola-X,img_878e802_unalt.tif,0.99977773
HTC-1-M7,img_4ef67b5_unalt.tif,0.39213932
Motorola-X,img_467a3e0_manip.tif,0.9317085
Motorola-X,img_d618d4f_unalt.tif,0.92155415
HTC-1-M7,img_7487183_manip.tif,0.9998646
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.9997842
LG-Nexus-5x,img_0c6cd35_unalt.tif,0.75717443
Motorola-X,img_1cdb2ef_manip.tif,0.8756414
Motorola-X,img_83c8990_manip.tif,0.72963274
Samsung-Galaxy-S4,img_124561f_manip.tif,0.9063771
Motorola-X,img_bdd0d6d_unalt.tif,0.93866426
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.999944
Samsung-Galaxy-S4,img_2c1ecb4_manip.tif,0.68601596
iPhone-6,img_c330a00_manip.tif,0.9999039
Motorola-X,img_465c9f7_unalt.tif,0.34538248
HTC-1-M7,img_b2fc8ee_unalt.tif,0.4951414
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.55711895
HTC-1-M7,img_c72eb3d_unalt.tif,0.828971
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.960382
LG-Nexus-5x,img_831a719_manip.tif,0.6477364
Motorola-X,img_b841ed4_unalt.tif,0.35699067
Motorola-Nexus-6,img_ae09094_manip.tif,0.99539435
LG-Nexus-5x,img_d83300a_manip.tif,0.3581866
Samsung-Galaxy-Note3,img_490b339_unalt.tif,0.46186855
Motorola-Droid-Maxx,img_241fff5_manip.tif,0.91748303
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.7720591
HTC-1-M7,img_d08048c_manip.tif,0.6199466
iPhone-6,img_d27555d_unalt.tif,0.9681266
HTC-1-M7,img_3454c93_manip.tif,0.33186963
iPhone-6,img_03a345c_unalt.tif,0.9999262
Motorola-Droid-Maxx,img_1eb9d8f_manip.tif,0.6626608
Samsung-Galaxy-S4,img_b9d156a_unalt.tif,0.9557301
Samsung-Galaxy-S4,img_a40ff5d_manip.tif,0.5903107
LG-Nexus-5x,img_fad2ca3_manip.tif,0.7713403
iPhone-6,img_5e12a0f_unalt.tif,0.97712713
Samsung-Galaxy-S4,img_969c428_unalt.tif,0.9919801
Motorola-Nexus-6,img_03cc69f_manip.tif,0.8363444
Samsung-Galaxy-Note3,img_5fc0927_unalt.tif,0.9695125
LG-Nexus-5x,img_86c0230_unalt.tif,0.3165701
Samsung-Galaxy-Note3,img_59df69b_manip.tif,0.9835813
Samsung-Galaxy-Note3,img_8af5c06_manip.tif,0.6206019
Sony-NEX-7,img_68fa833_manip.tif,0.7433188
