camera,fname,prob
Motorola-X,img_138b862_manip.tif,0.37268338
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.99993706
iPhone-6,img_b25b81e_unalt.tif,0.8837689
Motorola-Droid-Maxx,img_141c6fd_unalt.tif,0.59809154
iPhone-6,img_38a9334_manip.tif,0.61114806
iPhone-6,img_07dac13_unalt.tif,0.998235
Motorola-X,img_eee5932_unalt.tif,0.49117875
Samsung-Galaxy-Note3,img_79e215d_manip.tif,0.9301537
Motorola-X,img_8b9e163_manip.tif,0.92798054
HTC-1-M7,img_384985e_manip.tif,0.35194206
Motorola-X,img_398df1c_manip.tif,0.6795412
HTC-1-M7,img_602aa73_manip.tif,0.7396469
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.970593
LG-Nexus-5x,img_6b082bf_manip.tif,0.4183936
Samsung-Galaxy-Note3,img_9ef5eba_manip.tif,0.5127479
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.87350863
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.83384
Motorola-X,img_6cfa280_manip.tif,0.4762066
iPhone-6,img_52ba50e_manip.tif,0.99571
Samsung-Galaxy-Note3,img_2360f84_unalt.tif,0.77899414
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.995337
LG-Nexus-5x,img_d32f7ac_manip.tif,0.55106354
Samsung-Galaxy-Note3,img_8bda34b_manip.tif,0.40811256
LG-Nexus-5x,img_5e88d06_unalt.tif,0.82362264
iPhone-4s,img_4df3673_manip.tif,0.8898986
iPhone-4s,img_c2a0c84_unalt.tif,0.8760281
Sony-NEX-7,img_4032813_unalt.tif,0.5461518
iPhone-6,img_508a0bf_unalt.tif,0.896624
LG-Nexus-5x,img_b90c009_unalt.tif,0.9500155
iPhone-4s,img_22f6746_unalt.tif,0.75015485
HTC-1-M7,img_023b9c2_manip.tif,0.96541137
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9679463
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.66333413
iPhone-6,img_cef577b_unalt.tif,0.99082947
iPhone-6,img_4ede096_manip.tif,0.90369016
LG-Nexus-5x,img_55e9efa_unalt.tif,0.8935976
HTC-1-M7,img_00885c3_manip.tif,0.9915808
Motorola-X,img_878e802_unalt.tif,0.87125075
Motorola-X,img_467a3e0_manip.tif,0.81130576
Sony-NEX-7,img_4ef67b5_unalt.tif,0.93654007
HTC-1-M7,img_7487183_manip.tif,0.99972767
Motorola-X,img_d618d4f_unalt.tif,0.6372051
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.9909697
iPhone-4s,img_1cdb2ef_manip.tif,0.9581532
iPhone-4s,img_0c6cd35_unalt.tif,0.40976682
iPhone-4s,img_83c8990_manip.tif,0.49874192
Samsung-Galaxy-S4,img_2c1ecb4_manip.tif,0.8141821
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.98130816
Samsung-Galaxy-S4,img_124561f_manip.tif,0.6882898
HTC-1-M7,img_c72eb3d_unalt.tif,0.4341666
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.99484503
iPhone-6,img_c330a00_manip.tif,0.9979917
Motorola-X,img_bdd0d6d_unalt.tif,0.4337689
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.5723049
Samsung-Galaxy-Note3,img_465c9f7_unalt.tif,0.2639155
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.60686874
LG-Nexus-5x,img_831a719_manip.tif,0.99002117
LG-Nexus-5x,img_b841ed4_unalt.tif,0.62694347
iPhone-4s,img_d83300a_manip.tif,0.44627953
Motorola-Nexus-6,img_ae09094_manip.tif,0.90364045
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.7743818
Motorola-Droid-Maxx,img_241fff5_manip.tif,0.5758294
Samsung-Galaxy-S4,img_3454c93_manip.tif,0.5968488
LG-Nexus-5x,img_490b339_unalt.tif,0.44116116
iPhone-6,img_d27555d_unalt.tif,0.93131167
iPhone-4s,img_1eb9d8f_manip.tif,0.567411
iPhone-6,img_03a345c_unalt.tif,0.9995153
HTC-1-M7,img_d08048c_manip.tif,0.9108235
Samsung-Galaxy-S4,img_b9d156a_unalt.tif,0.9894796
LG-Nexus-5x,img_fad2ca3_manip.tif,0.66682416
Samsung-Galaxy-Note3,img_a40ff5d_manip.tif,0.36161384
iPhone-6,img_5e12a0f_unalt.tif,0.9993299
Samsung-Galaxy-Note3,img_5fc0927_unalt.tif,0.5803356
Samsung-Galaxy-Note3,img_969c428_unalt.tif,0.55708957
LG-Nexus-5x,img_86c0230_unalt.tif,0.47789612
Samsung-Galaxy-Note3,img_59df69b_manip.tif,0.822902
iPhone-4s,img_03cc69f_manip.tif,0.83362925
Motorola-Nexus-6,img_8af5c06_manip.tif,0.58071166
Sony-NEX-7,img_68fa833_manip.tif,0.9887085
iPhone-6,img_d412884_unalt.tif,0.9607061
HTC-1-M7,img_7815efc_manip.tif,0.5982255
HTC-1-M7,img_d051492_unalt.tif,0.9982584
iPhone-6,img_493e7b8_manip.tif,0.4691421
HTC-1-M7,img_8b06202_manip.tif,0.9728045
Samsung-Galaxy-Note3,img_4e771ae_manip.tif,0.92082214
Motorola-X,img_d6db46a_unalt.tif,0.4822884
Samsung-Galaxy-S4,img_749a6e2_unalt.tif,0.98829657
Motorola-Nexus-6,img_ad2ce6f_manip.tif,0.9921051
HTC-1-M7,img_f051a55_unalt.tif,0.98119825
iPhone-6,img_9e53455_manip.tif,0.52292794
HTC-1-M7,img_c9f2d18_unalt.tif,0.44082502
LG-Nexus-5x,img_1ac7c07_unalt.tif,0.9432397
Samsung-Galaxy-S4,img_78f3a46_unalt.tif,0.70796305
HTC-1-M7,img_265c7fb_unalt.tif,0.9912991
Sony-NEX-7,img_1e3967e_unalt.tif,0.9969438
HTC-1-M7,img_948b119_manip.tif,0.46819252
HTC-1-M7,img_87672aa_manip.tif,0.5582536
Motorola-Droid-Maxx,img_d56f447_manip.tif,0.9996729
Samsung-Galaxy-S4,img_5254e45_manip.tif,0.39892653
HTC-1-M7,img_38de800_unalt.tif,0.97898483
iPhone-6,img_7d1d284_unalt.tif,0.76552904
Samsung-Galaxy-S4,img_c364183_unalt.tif,0.99534935
Samsung-Galaxy-Note3,img_e247e1f_manip.tif,0.4600101
Samsung-Galaxy-Note3,img_5294c7c_unalt.tif,0.9674392
Samsung-Galaxy-Note3,img_43c0c0a_unalt.tif,0.6448597
LG-Nexus-5x,img_315d3e9_manip.tif,0.69440126
iPhone-6,img_1b0ff49_manip.tif,0.9985348
Sony-NEX-7,img_ca3075b_manip.tif,0.62902784
iPhone-6,img_985ce59_manip.tif,0.9985784
Motorola-Droid-Maxx,img_f0237a8_manip.tif,0.9863062
Motorola-Nexus-6,img_e08ccfb_unalt.tif,0.990602
Motorola-Droid-Maxx,img_c8af975_manip.tif,0.9722773
iPhone-6,img_7fcba00_manip.tif,0.30431846
iPhone-6,img_3428729_manip.tif,0.53170276
Samsung-Galaxy-Note3,img_3564f61_unalt.tif,0.64460236
iPhone-6,img_2af26d1_unalt.tif,0.9429881
Samsung-Galaxy-Note3,img_cf9627c_manip.tif,0.7883669
HTC-1-M7,img_57a1782_manip.tif,0.98522866
HTC-1-M7,img_4c7e819_manip.tif,0.83691746
Motorola-X,img_bd30be8_unalt.tif,0.39346284
Motorola-X,img_9b9944f_manip.tif,0.6127201
Motorola-Nexus-6,img_04f3d0d_manip.tif,0.3208637
HTC-1-M7,img_f5652a7_manip.tif,0.9796307
Samsung-Galaxy-Note3,img_4eb170f_manip.tif,0.47904462
Motorola-X,img_37066f9_manip.tif,0.71897584
Motorola-Nexus-6,img_a02f8c2_manip.tif,0.77320224
Motorola-Nexus-6,img_68dedee_manip.tif,0.42422855
Samsung-Galaxy-Note3,img_ae6f9eb_unalt.tif,0.58219343
Samsung-Galaxy-Note3,img_ec67b1a_manip.tif,0.42839083
Motorola-Nexus-6,img_1fb48da_manip.tif,0.505769
Samsung-Galaxy-Note3,img_e8a6683_unalt.tif,0.99017835
Sony-NEX-7,img_c87297a_unalt.tif,0.6782167
Motorola-Droid-Maxx,img_28dfa3c_manip.tif,0.85466343
HTC-1-M7,img_b193d35_manip.tif,0.38265356
Motorola-Nexus-6,img_308a4ca_unalt.tif,0.25433186
LG-Nexus-5x,img_4d7be4c_unalt.tif,0.29537278
Motorola-Droid-Maxx,img_a324c2c_unalt.tif,0.9922044
iPhone-6,img_6dbfe1c_manip.tif,0.68360215
Sony-NEX-7,img_d5cad73_unalt.tif,0.99491125
Motorola-Droid-Maxx,img_f9a19bf_manip.tif,0.9367776
Samsung-Galaxy-S4,img_0e1d30e_unalt.tif,0.98383695
Samsung-Galaxy-Note3,img_da3a88c_unalt.tif,0.2797979
iPhone-6,img_95c7361_unalt.tif,0.4389101
LG-Nexus-5x,img_11ffca0_manip.tif,0.6432853
iPhone-4s,img_f2c1ae9_unalt.tif,0.91698337
Samsung-Galaxy-Note3,img_2577ec5_manip.tif,0.4364991
HTC-1-M7,img_434bf52_manip.tif,0.87600344
LG-Nexus-5x,img_f18cd0d_unalt.tif,0.9830793
LG-Nexus-5x,img_d30e30f_unalt.tif,0.59499377
iPhone-6,img_3e0cb3e_unalt.tif,0.9916848
iPhone-6,img_4c1389e_unalt.tif,0.9979012
iPhone-6,img_4b13a36_manip.tif,0.80903506
Motorola-Droid-Maxx,img_b6c00ea_manip.tif,0.8955114
Samsung-Galaxy-Note3,img_07946c1_manip.tif,0.9997346
iPhone-4s,img_5300cbc_manip.tif,0.902957
Samsung-Galaxy-Note3,img_0561393_manip.tif,0.8564776
Motorola-Droid-Maxx,img_6255cc1_unalt.tif,0.99512225
iPhone-6,img_69e3002_manip.tif,0.99001443
HTC-1-M7,img_8bff770_unalt.tif,0.99054235
Motorola-Droid-Maxx,img_98517af_manip.tif,0.9974867
Motorola-Droid-Maxx,img_47cf64f_manip.tif,0.9913891
Samsung-Galaxy-Note3,img_3b45a7c_unalt.tif,0.35529244
Samsung-Galaxy-Note3,img_7b88784_manip.tif,0.46539155
