camera,fname,prob
LG-Nexus-5x,img_138b862_manip.tif,1.3504002
Samsung-Galaxy-Note3,img_141c6fd_unalt.tif,1.3795065
Motorola-X,img_398df1c_manip.tif,1.3796583
Motorola-Droid-Maxx,img_eee5932_unalt.tif,1.3752955
iPhone-6,img_38a9334_manip.tif,1.3796527
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,1.3797295
iPhone-6,img_07dac13_unalt.tif,1.3797297
Motorola-Nexus-6,img_6b082bf_manip.tif,1.3678176
LG-Nexus-5x,img_79e215d_manip.tif,1.3551495
HTC-1-M7,img_384985e_manip.tif,1.3796495
Motorola-X,img_8b9e163_manip.tif,1.3792139
HTC-1-M7,img_602aa73_manip.tif,1.3796737
Motorola-X,img_b25b81e_unalt.tif,1.3796958
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,1.3796972
Samsung-Galaxy-Note3,img_9ef5eba_manip.tif,1.2496815
Motorola-X,img_6cfa280_manip.tif,1.3797239
Motorola-Nexus-6,img_d32f7ac_manip.tif,1.3796775
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,1.3744332
iPhone-6,img_52ba50e_manip.tif,1.3797101
Motorola-X,img_4df3673_manip.tif,1.1606656
LG-Nexus-5x,img_2360f84_unalt.tif,1.3403639
LG-Nexus-5x,img_5e88d06_unalt.tif,1.3796413
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,1.3796682
LG-Nexus-5x,img_c2a0c84_unalt.tif,1.2012902
Motorola-X,img_8bda34b_manip.tif,1.3792242
iPhone-6,img_508a0bf_unalt.tif,1.3797293
LG-Nexus-5x,img_b90c009_unalt.tif,1.3723053
Motorola-Droid-Maxx,img_869b06d_manip.tif,1.3796867
Sony-NEX-7,img_4032813_unalt.tif,1.3797275
HTC-1-M7,img_023b9c2_manip.tif,1.379713
Motorola-Droid-Maxx,img_03c0533_unalt.tif,1.3797282
Motorola-Nexus-6,img_22f6746_unalt.tif,1.2291322
HTC-1-M7,img_00885c3_manip.tif,1.3797246
Sony-NEX-7,img_4ef67b5_unalt.tif,1.3276954
HTC-1-M7,img_4ede096_manip.tif,1.2328482
Motorola-Droid-Maxx,img_55e9efa_unalt.tif,1.379636
Motorola-X,img_878e802_unalt.tif,1.3797296
Motorola-Nexus-6,img_467a3e0_manip.tif,1.3477336
Motorola-X,img_d618d4f_unalt.tif,1.3688699
Samsung-Galaxy-S4,img_e58abc0_manip.tif,1.3791724
iPhone-6,img_cef577b_unalt.tif,1.3797296
Samsung-Galaxy-Note3,img_a692042_manip.tif,1.3797292
HTC-1-M7,img_7487183_manip.tif,1.3797297
Samsung-Galaxy-S4,img_124561f_manip.tif,1.3797222
iPhone-6,img_c330a00_manip.tif,1.3797281
