camera,fname,prob
Motorola-X,img_398df1c_manip.tif,0.99991417
Samsung-Galaxy-Note3,img_141c6fd_unalt.tif,0.72947234
iPhone-6,img_07dac13_unalt.tif,0.5007903
Sony-NEX-7,img_eee5932_unalt.tif,0.2665934
HTC-1-M7,img_602aa73_manip.tif,0.9763981
Motorola-Droid-Maxx,img_384985e_manip.tif,0.99407506
Motorola-Nexus-6,img_138b862_manip.tif,0.29515705
Motorola-Nexus-6,img_c3cf6df_unalt.tif,0.33210963
Motorola-X,img_8b9e163_manip.tif,0.8721586
iPhone-6,img_79e215d_manip.tif,0.259766
Motorola-Droid-Maxx,img_6b082bf_manip.tif,0.75895643
iPhone-6,img_38a9334_manip.tif,0.30642757
HTC-1-M7,img_b25b81e_unalt.tif,0.30887046
iPhone-4s,img_03c0533_unalt.tif,0.48480555
iPhone-6,img_3bf0d44_unalt.tif,0.2591457
Motorola-X,img_f2b9803_unalt.tif,0.29587677
iPhone-6,img_52ba50e_manip.tif,0.2358748
Motorola-X,img_6cfa280_manip.tif,0.9538395
Motorola-Nexus-6,img_d32f7ac_manip.tif,0.4140503
iPhone-6,img_2360f84_unalt.tif,0.33344355
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.42522734
Motorola-X,img_8bda34b_manip.tif,0.84050447
Sony-NEX-7,img_9ef5eba_manip.tif,0.58735526
Sony-NEX-7,img_4032813_unalt.tif,0.27564818
iPhone-4s,img_4df3673_manip.tif,0.9119931
Motorola-X,img_5e88d06_unalt.tif,0.2986876
iPhone-4s,img_c2a0c84_unalt.tif,0.2923967
iPhone-6,img_508a0bf_unalt.tif,0.43064454
Motorola-X,img_869b06d_manip.tif,0.41237938
Sony-NEX-7,img_023b9c2_manip.tif,0.46604642
LG-Nexus-5x,img_b90c009_unalt.tif,0.3388144
iPhone-6,img_cef577b_unalt.tif,0.9877984
Motorola-Droid-Maxx,img_22f6746_unalt.tif,0.2159179
Motorola-X,img_e58abc0_manip.tif,0.32247147
Sony-NEX-7,img_00885c3_manip.tif,0.81389624
Sony-NEX-7,img_4ede096_manip.tif,0.731939
Motorola-X,img_878e802_unalt.tif,0.87626475
Motorola-Nexus-6,img_55e9efa_unalt.tif,0.30357462
HTC-1-M7,img_7487183_manip.tif,0.9999039
iPhone-4s,img_467a3e0_manip.tif,0.7456595
Samsung-Galaxy-Note3,img_4ef67b5_unalt.tif,0.33983588
Motorola-X,img_d618d4f_unalt.tif,0.27546728
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.93107164
iPhone-4s,img_0c6cd35_unalt.tif,0.7487313
iPhone-4s,img_1cdb2ef_manip.tif,0.4320996
iPhone-6,img_83c8990_manip.tif,0.2360046
iPhone-4s,img_124561f_manip.tif,0.2393534
Motorola-Droid-Maxx,img_bdd0d6d_unalt.tif,0.2683933
iPhone-6,img_e83c9d8_manip.tif,0.435415
iPhone-6,img_c330a00_manip.tif,0.67039806
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.29088435
