camera,fname,prob
Motorola-X,img_398df1c_manip.tif,0.9969348
LG-Nexus-5x,img_141c6fd_unalt.tif,0.47004363
iPhone-6,img_07dac13_unalt.tif,0.93612933
Motorola-Droid-Maxx,img_eee5932_unalt.tif,0.9727693
HTC-1-M7,img_602aa73_manip.tif,0.7329622
Motorola-Droid-Maxx,img_384985e_manip.tif,0.9154607
Motorola-Nexus-6,img_138b862_manip.tif,0.73434305
Motorola-X,img_c3cf6df_unalt.tif,0.29367292
LG-Nexus-5x,img_8b9e163_manip.tif,0.5058855
Motorola-Droid-Maxx,img_79e215d_manip.tif,0.3616436
LG-Nexus-5x,img_6b082bf_manip.tif,0.9526169
Motorola-Nexus-6,img_38a9334_manip.tif,0.69031197
Motorola-X,img_b25b81e_unalt.tif,0.88068116
LG-Nexus-5x,img_03c0533_unalt.tif,0.6128377
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.8993812
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.4098179
iPhone-6,img_52ba50e_manip.tif,0.3437855
LG-Nexus-5x,img_6cfa280_manip.tif,0.95428175
Motorola-Nexus-6,img_d32f7ac_manip.tif,0.9992593
LG-Nexus-5x,img_2360f84_unalt.tif,0.975749
Motorola-Nexus-6,img_ac620ba_manip.tif,0.68410903
Motorola-X,img_8bda34b_manip.tif,0.9440786
Motorola-Nexus-6,img_9ef5eba_manip.tif,0.99626356
Sony-NEX-7,img_4032813_unalt.tif,0.97992676
Motorola-Nexus-6,img_4df3673_manip.tif,0.6757417
LG-Nexus-5x,img_5e88d06_unalt.tif,0.9998919
Motorola-Nexus-6,img_c2a0c84_unalt.tif,0.36456007
iPhone-6,img_508a0bf_unalt.tif,0.51765555
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.62551033
Motorola-Nexus-6,img_023b9c2_manip.tif,0.34181556
LG-Nexus-5x,img_b90c009_unalt.tif,0.96435237
iPhone-6,img_cef577b_unalt.tif,0.9998437
Motorola-Droid-Maxx,img_22f6746_unalt.tif,0.9917293
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.60974497
Sony-NEX-7,img_00885c3_manip.tif,0.66586655
HTC-1-M7,img_4ede096_manip.tif,0.9684275
Motorola-X,img_878e802_unalt.tif,0.96364754
Motorola-Nexus-6,img_55e9efa_unalt.tif,0.99913955
HTC-1-M7,img_7487183_manip.tif,0.9558041
Motorola-Droid-Maxx,img_467a3e0_manip.tif,0.76217604
Sony-NEX-7,img_4ef67b5_unalt.tif,0.2593303
Motorola-Nexus-6,img_d618d4f_unalt.tif,0.6577438
Motorola-Nexus-6,img_a692042_manip.tif,0.496521
Motorola-Nexus-6,img_0c6cd35_unalt.tif,0.6819439
LG-Nexus-5x,img_1cdb2ef_manip.tif,0.847481
Motorola-Nexus-6,img_83c8990_manip.tif,0.5900889
Samsung-Galaxy-S4,img_124561f_manip.tif,0.46226242
Motorola-Droid-Maxx,img_bdd0d6d_unalt.tif,0.8413543
LG-Nexus-5x,img_e83c9d8_manip.tif,0.89410055
iPhone-6,img_c330a00_manip.tif,0.95615536
HTC-1-M7,img_b2fc8ee_unalt.tif,0.8496493
Sony-NEX-7,img_c72eb3d_unalt.tif,0.79904664
Motorola-Nexus-6,img_2c1ecb4_manip.tif,0.35486355
LG-Nexus-5x,img_0519a00_manip.tif,0.9644089
Motorola-Nexus-6,img_465c9f7_unalt.tif,0.5634018
Samsung-Galaxy-Note3,img_aa39291_unalt.tif,0.4589408
LG-Nexus-5x,img_831a719_manip.tif,0.9981875
Motorola-Nexus-6,img_b841ed4_unalt.tif,0.73500663
Samsung-Galaxy-Note3,img_d83300a_manip.tif,0.95586455
Motorola-Nexus-6,img_ae09094_manip.tif,0.9943099
Samsung-Galaxy-Note3,img_490b339_unalt.tif,0.8810819
HTC-1-M7,img_d08048c_manip.tif,0.7395595
Motorola-Droid-Maxx,img_241fff5_manip.tif,0.52759385
Motorola-Nexus-6,img_2c61382_manip.tif,0.94536006
iPhone-6,img_d27555d_unalt.tif,0.89491135
LG-Nexus-5x,img_3454c93_manip.tif,0.46722427
iPhone-6,img_03a345c_unalt.tif,0.9784037
LG-Nexus-5x,img_1eb9d8f_manip.tif,0.4401606
Samsung-Galaxy-Note3,img_b9d156a_unalt.tif,0.6600764
iPhone-6,img_5e12a0f_unalt.tif,0.99913305
LG-Nexus-5x,img_fad2ca3_manip.tif,0.6796192
Motorola-Nexus-6,img_a40ff5d_manip.tif,0.8918401
Samsung-Galaxy-S4,img_969c428_unalt.tif,0.55609405
Motorola-Droid-Maxx,img_03cc69f_manip.tif,0.48477462
Samsung-Galaxy-Note3,img_5fc0927_unalt.tif,0.99728215
LG-Nexus-5x,img_59df69b_manip.tif,0.61555696
Samsung-Galaxy-Note3,img_86c0230_unalt.tif,0.34159034
Motorola-Nexus-6,img_8af5c06_manip.tif,0.998464
Motorola-X,img_7815efc_manip.tif,0.7510027
HTC-1-M7,img_68fa833_manip.tif,0.7676069
iPhone-6,img_d412884_unalt.tif,0.99790704
Samsung-Galaxy-S4,img_749a6e2_unalt.tif,0.31499678
Motorola-Nexus-6,img_493e7b8_manip.tif,0.3355976
LG-Nexus-5x,img_d051492_unalt.tif,0.7251091
HTC-1-M7,img_8b06202_manip.tif,0.9224166
Motorola-X,img_d6db46a_unalt.tif,0.70159453
Motorola-Nexus-6,img_ad2ce6f_manip.tif,0.96398145
Motorola-Nexus-6,img_4e771ae_manip.tif,0.6492006
