camera,fname,prob
LG-Nexus-5x,img_0002a04_manip.tif,0.524222195148468
iPhone-4s,img_001e31c_unalt.tif,0.9746819138526917
iPhone-6,img_00275cf_manip.tif,0.9980003237724304
Samsung-Galaxy-S4,img_0034113_unalt.tif,0.9999948740005493
Motorola-X,img_00344b7_unalt.tif,0.983085036277771
Motorola-X,img_0062ce8_manip.tif,0.7404818534851074
HTC-1-M7,img_00885c3_manip.tif,0.9970813989639282
HTC-1-M7,img_008a869_unalt.tif,0.9999974370002747
iPhone-4s,img_008fb06_manip.tif,0.8438534140586853
LG-Nexus-5x,img_00c98af_manip.tif,0.7079138159751892
Motorola-X,img_00d0e3b_unalt.tif,0.9867940545082092
Sony-NEX-7,img_00e097a_manip.tif,0.7216402888298035
LG-Nexus-5x,img_00f61b7_unalt.tif,0.9810387492179871
Samsung-Galaxy-Note3,img_010d9d4_unalt.tif,0.9992812275886536
iPhone-4s,img_011d3a0_manip.tif,0.966070830821991
Samsung-Galaxy-Note3,img_015b5e1_unalt.tif,0.8386700749397278
Samsung-Galaxy-Note3,img_015b7e6_manip.tif,0.6668784022331238
HTC-1-M7,img_017184c_unalt.tif,0.9998140931129456
Sony-NEX-7,img_0184cda_unalt.tif,0.999829113483429
LG-Nexus-5x,img_0197115_manip.tif,0.3798196613788605
iPhone-4s,img_020ef15_manip.tif,0.9609389901161194
Samsung-Galaxy-Note3,img_0211120_unalt.tif,1.0
HTC-1-M7,img_021470b_unalt.tif,0.9963363409042358
HTC-1-M7,img_023b9c2_manip.tif,0.9968805313110352
HTC-1-M7,img_0264c88_unalt.tif,0.999854564666748
Sony-NEX-7,img_026bb24_manip.tif,0.7066987156867981
Samsung-Galaxy-Note3,img_02c212b_manip.tif,0.9201830625534058
Samsung-Galaxy-S4,img_02f62d5_manip.tif,0.9999995827674866
iPhone-6,img_0353f58_unalt.tif,0.999998927116394
Samsung-Galaxy-Note3,img_0354baf_manip.tif,0.876432478427887
iPhone-4s,img_0359c73_manip.tif,0.999949038028717
iPhone-4s,img_0390cee_unalt.tif,0.9934064149856567
iPhone-6,img_03a345c_unalt.tif,1.0
Motorola-Droid-Maxx,img_03bb7cf_manip.tif,0.5756228566169739
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.9999614357948303
Motorola-Droid-Maxx,img_03c7c66_manip.tif,0.9988746047019958
Motorola-X,img_03cab56_manip.tif,0.9626914262771606
iPhone-4s,img_03cc69f_manip.tif,0.9990087151527405
Samsung-Galaxy-Note3,img_03e34e4_manip.tif,1.0
Motorola-Droid-Maxx,img_03faa77_manip.tif,0.5134879350662231
Samsung-Galaxy-Note3,img_0432afe_unalt.tif,0.321800172328949
Samsung-Galaxy-S4,img_04381dd_unalt.tif,0.999998927116394
Samsung-Galaxy-Note3,img_0456ffb_unalt.tif,0.9971600770950317
Motorola-X,img_0477f29_unalt.tif,0.999855637550354
Motorola-Nexus-6,img_047e000_unalt.tif,0.9999988675117493
Motorola-Nexus-6,img_04801fb_unalt.tif,0.7695227861404419
iPhone-4s,img_0480de3_unalt.tif,0.9996730089187622
iPhone-4s,img_0486f84_manip.tif,0.9975282549858093
Motorola-Droid-Maxx,img_04f3d0d_manip.tif,0.45064452290534973
Motorola-X,img_050d527_manip.tif,0.9998372197151184
Samsung-Galaxy-Note3,img_0513d3f_unalt.tif,0.9996237754821777
Motorola-Droid-Maxx,img_0517193_unalt.tif,0.99997478723526
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.9725064635276794
Samsung-Galaxy-S4,img_051d1e0_manip.tif,0.9770968556404114
Sony-NEX-7,img_051f3b7_unalt.tif,0.9997672438621521
Samsung-Galaxy-Note3,img_052fb4c_manip.tif,0.9976409077644348
LG-Nexus-5x,img_0561393_manip.tif,0.45781296491622925
Motorola-Nexus-6,img_058fdeb_unalt.tif,0.9999861121177673
Motorola-Nexus-6,img_05a1af1_manip.tif,0.9920342564582825
iPhone-6,img_05c52d2_manip.tif,0.9999949336051941
Sony-NEX-7,img_05eb1a4_unalt.tif,0.9992906451225281
iPhone-6,img_0609bc8_unalt.tif,0.998254120349884
Samsung-Galaxy-S4,img_0616e78_unalt.tif,0.9997779726982117
iPhone-4s,img_061e65b_manip.tif,0.9958218336105347
Samsung-Galaxy-Note3,img_06435c8_unalt.tif,0.4960368573665619
Motorola-X,img_064c912_manip.tif,0.9738578796386719
Samsung-Galaxy-Note3,img_065a534_unalt.tif,1.0
HTC-1-M7,img_068c372_manip.tif,0.7387976050376892
Samsung-Galaxy-Note3,img_06a0a21_unalt.tif,0.6268438696861267
iPhone-6,img_06a4a46_unalt.tif,0.9999977350234985
iPhone-4s,img_06a8da2_unalt.tif,0.9999434351921082
Samsung-Galaxy-S4,img_06b9ba0_manip.tif,0.3485909402370453
iPhone-4s,img_06d0df5_manip.tif,0.9994217753410339
Motorola-Droid-Maxx,img_06efe43_manip.tif,0.9981632828712463
Motorola-X,img_07001c5_unalt.tif,0.9884094595909119
HTC-1-M7,img_0714719_unalt.tif,0.9785413146018982
Samsung-Galaxy-Note3,img_071d3e9_manip.tif,0.8945242762565613
Motorola-Droid-Maxx,img_072619c_manip.tif,0.999508261680603
Samsung-Galaxy-S4,img_076637f_manip.tif,0.9989675879478455
Motorola-Droid-Maxx,img_076fb0d_unalt.tif,0.9999940991401672
Samsung-Galaxy-Note3,img_07946c1_manip.tif,0.9999455809593201
Sony-NEX-7,img_07bb789_unalt.tif,0.9999217987060547
iPhone-6,img_07dac13_unalt.tif,0.9999718070030212
Sony-NEX-7,img_080804b_unalt.tif,0.9999302625656128
iPhone-6,img_083c983_unalt.tif,0.993038535118103
iPhone-4s,img_0850041_unalt.tif,0.9973279237747192
HTC-1-M7,img_0867a8a_unalt.tif,0.9999998807907104
iPhone-4s,img_0875b14_manip.tif,0.6215623021125793
iPhone-4s,img_0875b1c_unalt.tif,0.9943209886550903
iPhone-4s,img_08870e3_unalt.tif,0.9999783635139465
Motorola-Nexus-6,img_08d62e8_manip.tif,0.998646080493927
Sony-NEX-7,img_08f9604_manip.tif,0.9995151162147522
LG-Nexus-5x,img_0907782_manip.tif,0.9438424706459045
Motorola-Nexus-6,img_0912d59_manip.tif,0.9999739527702332
Motorola-Droid-Maxx,img_09423bd_unalt.tif,0.9999406933784485
Samsung-Galaxy-Note3,img_096386d_manip.tif,0.9580960273742676
LG-Nexus-5x,img_09d1836_manip.tif,0.6419671773910522
iPhone-4s,img_0a0022e_manip.tif,0.6584493517875671
iPhone-6,img_0a21bdf_manip.tif,0.45933032035827637
Motorola-X,img_0a3162a_unalt.tif,0.9998976588249207
Motorola-X,img_0a85605_unalt.tif,0.9999900460243225
Motorola-Nexus-6,img_0aaf6e4_unalt.tif,0.8079434037208557
Samsung-Galaxy-S4,img_0abb191_unalt.tif,0.9999700784683228
Motorola-Nexus-6,img_0ac09ab_manip.tif,0.9838371872901917
Motorola-Nexus-6,img_0acc754_unalt.tif,1.0
Motorola-Nexus-6,img_0add779_unalt.tif,0.7335373759269714
Motorola-X,img_0ae48a7_unalt.tif,0.9378153681755066
Sony-NEX-7,img_0ae86dd_manip.tif,0.9776834845542908
iPhone-6,img_0af4522_manip.tif,0.7470002770423889
iPhone-6,img_0b1c4c6_manip.tif,0.41614633798599243
Motorola-X,img_0b38181_manip.tif,0.9994937777519226
iPhone-6,img_0b5b7b3_unalt.tif,0.9998192191123962
Samsung-Galaxy-Note3,img_0b68096_manip.tif,0.6987363696098328
iPhone-6,img_0b95b66_manip.tif,0.9989590048789978
HTC-1-M7,img_0b9b529_unalt.tif,0.9999874830245972
Samsung-Galaxy-Note3,img_0ba3d8f_unalt.tif,1.0
Samsung-Galaxy-Note3,img_0bc68cc_manip.tif,0.9967365264892578
Samsung-Galaxy-S4,img_0bdb428_unalt.tif,0.9999803900718689
Motorola-Nexus-6,img_0bdc6ce_unalt.tif,0.9999983906745911
Samsung-Galaxy-S4,img_0c12a90_manip.tif,0.9999850392341614
Samsung-Galaxy-S4,img_0c5bfb7_unalt.tif,0.9999942183494568
iPhone-4s,img_0c6cd35_unalt.tif,0.9866369962692261
Motorola-Nexus-6,img_0c6d42f_manip.tif,0.8818936944007874
HTC-1-M7,img_0c983bc_manip.tif,0.5729939341545105
HTC-1-M7,img_0ca750b_unalt.tif,0.998968243598938
Motorola-X,img_0cba754_manip.tif,0.9997735619544983
iPhone-4s,img_0d14e4e_unalt.tif,0.9998263716697693
Samsung-Galaxy-Note3,img_0d1b441_unalt.tif,0.999994158744812
Samsung-Galaxy-Note3,img_0d29390_manip.tif,0.98405522108078
