camera,fname,prob
LG-Nexus-5x,img_138b862_manip.tif,0.5012424
Motorola-X,img_398df1c_manip.tif,0.8855847
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.99996924
Motorola-Nexus-6,img_79e215d_manip.tif,0.80481154
Motorola-Droid-Maxx,img_141c6fd_unalt.tif,0.91009396
HTC-1-M7,img_602aa73_manip.tif,0.99981207
iPhone-6,img_07dac13_unalt.tif,0.9999734
iPhone-6,img_38a9334_manip.tif,0.9550925
Motorola-X,img_8b9e163_manip.tif,0.9600171
Motorola-Nexus-6,img_6b082bf_manip.tif,0.32023555
Motorola-Droid-Maxx,img_eee5932_unalt.tif,0.7246886
HTC-1-M7,img_384985e_manip.tif,0.5256852
iPhone-6,img_b25b81e_unalt.tif,0.557711
iPhone-6,img_52ba50e_manip.tif,0.9985121
Motorola-X,img_6cfa280_manip.tif,0.9533247
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.99931324
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.99886787
Motorola-Droid-Maxx,img_9ef5eba_manip.tif,0.38228542
Motorola-Nexus-6,img_d32f7ac_manip.tif,0.7578027
LG-Nexus-5x,img_2360f84_unalt.tif,0.70756745
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.93616796
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.99008256
Samsung-Galaxy-S4,img_8bda34b_manip.tif,0.4694313
Motorola-X,img_4df3673_manip.tif,0.8166315
Sony-NEX-7,img_4032813_unalt.tif,0.87777466
iPhone-4s,img_c2a0c84_unalt.tif,0.99557376
iPhone-6,img_508a0bf_unalt.tif,0.9982792
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9333908
LG-Nexus-5x,img_5e88d06_unalt.tif,0.9259344
Motorola-Nexus-6,img_22f6746_unalt.tif,0.6806614
HTC-1-M7,img_023b9c2_manip.tif,0.9986077
LG-Nexus-5x,img_b90c009_unalt.tif,0.8532127
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.8482945
iPhone-6,img_cef577b_unalt.tif,0.9997825
HTC-1-M7,img_4ede096_manip.tif,0.56757283
HTC-1-M7,img_00885c3_manip.tif,0.97470325
Motorola-Droid-Maxx,img_55e9efa_unalt.tif,0.9687951
HTC-1-M7,img_7487183_manip.tif,0.99994457
Motorola-X,img_878e802_unalt.tif,0.99980885
Motorola-X,img_467a3e0_manip.tif,0.8581778
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.99988854
Motorola-X,img_d618d4f_unalt.tif,0.9447583
HTC-1-M7,img_4ef67b5_unalt.tif,0.32089972
LG-Nexus-5x,img_0c6cd35_unalt.tif,0.71456933
Motorola-X,img_1cdb2ef_manip.tif,0.60922796
Motorola-X,img_83c8990_manip.tif,0.5013672
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.99997497
Samsung-Galaxy-S4,img_124561f_manip.tif,0.9220419
Samsung-Galaxy-S4,img_2c1ecb4_manip.tif,0.60431546
iPhone-6,img_c330a00_manip.tif,0.9999256
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.44465384
Motorola-X,img_bdd0d6d_unalt.tif,0.8523247
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.5139692
HTC-1-M7,img_c72eb3d_unalt.tif,0.77043706
LG-Nexus-5x,img_831a719_manip.tif,0.585625
LG-Nexus-5x,img_465c9f7_unalt.tif,0.3751276
Samsung-Galaxy-S4,img_b841ed4_unalt.tif,0.31653434
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.9701838
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.76670617
HTC-1-M7,img_d08048c_manip.tif,0.70632964
Motorola-Nexus-6,img_ae09094_manip.tif,0.9953868
Motorola-Droid-Maxx,img_241fff5_manip.tif,0.93765557
LG-Nexus-5x,img_d83300a_manip.tif,0.34660634
Samsung-Galaxy-Note3,img_490b339_unalt.tif,0.49917674
