camera,fname,prob
Motorola-X,img_138b862_manip.tif,0.68056583
Samsung-Galaxy-Note3,img_141c6fd_unalt.tif,0.6925246
iPhone-6,img_b25b81e_unalt.tif,0.91065145
iPhone-6,img_07dac13_unalt.tif,0.99587363
iPhone-6,img_38a9334_manip.tif,0.8522854
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.9999585
LG-Nexus-5x,img_6b082bf_manip.tif,0.37603107
Motorola-X,img_398df1c_manip.tif,0.6650376
Motorola-X,img_eee5932_unalt.tif,0.96796095
Motorola-X,img_79e215d_manip.tif,0.5125034
HTC-1-M7,img_602aa73_manip.tif,0.995826
Samsung-Galaxy-S4,img_384985e_manip.tif,0.5065312
Motorola-X,img_8b9e163_manip.tif,0.8970174
LG-Nexus-5x,img_9ef5eba_manip.tif,0.66839445
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.765815
LG-Nexus-5x,img_d32f7ac_manip.tif,0.4976499
Motorola-Droid-Maxx,img_4032813_unalt.tif,0.58412
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.9973386
iPhone-6,img_52ba50e_manip.tif,0.99707556
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.9705366
iPhone-4s,img_c2a0c84_unalt.tif,0.9031816
Motorola-Droid-Maxx,img_8bda34b_manip.tif,0.40341178
Motorola-Nexus-6,img_2360f84_unalt.tif,0.34315133
Motorola-X,img_6cfa280_manip.tif,0.5894234
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.983805
Motorola-X,img_4df3673_manip.tif,0.963354
LG-Nexus-5x,img_b90c009_unalt.tif,0.5477308
LG-Nexus-5x,img_5e88d06_unalt.tif,0.46525586
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9435134
Motorola-X,img_22f6746_unalt.tif,0.757755
HTC-1-M7,img_4ede096_manip.tif,0.3336356
iPhone-6,img_508a0bf_unalt.tif,0.9383372
HTC-1-M7,img_023b9c2_manip.tif,0.99786526
iPhone-6,img_cef577b_unalt.tif,0.99965787
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.9342912
Motorola-X,img_878e802_unalt.tif,0.52005154
LG-Nexus-5x,img_55e9efa_unalt.tif,0.8583678
HTC-1-M7,img_00885c3_manip.tif,0.93515587
Motorola-X,img_467a3e0_manip.tif,0.8403242
Sony-NEX-7,img_4ef67b5_unalt.tif,0.39975616
Motorola-X,img_d618d4f_unalt.tif,0.74460167
HTC-1-M7,img_7487183_manip.tif,0.99882966
iPhone-4s,img_1cdb2ef_manip.tif,0.682795
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.9845917
iPhone-4s,img_0c6cd35_unalt.tif,0.27394658
Motorola-X,img_bdd0d6d_unalt.tif,0.91340894
iPhone-6,img_c330a00_manip.tif,0.9966988
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.9953837
Samsung-Galaxy-S4,img_124561f_manip.tif,0.7587237
Motorola-X,img_83c8990_manip.tif,0.73347956
Samsung-Galaxy-S4,img_2c1ecb4_manip.tif,0.56416327
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.47829416
Sony-NEX-7,img_c72eb3d_unalt.tif,0.783819
LG-Nexus-5x,img_465c9f7_unalt.tif,0.89779466
Motorola-X,img_0519a00_manip.tif,0.29156062
Motorola-Nexus-6,img_b841ed4_unalt.tif,0.45639527
LG-Nexus-5x,img_831a719_manip.tif,0.9379805
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.9608725
Motorola-Nexus-6,img_ae09094_manip.tif,0.9896701
Samsung-Galaxy-S4,img_241fff5_manip.tif,0.54749936
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.7468357
Motorola-X,img_d83300a_manip.tif,0.4177517
Samsung-Galaxy-Note3,img_490b339_unalt.tif,0.5403051
Samsung-Galaxy-S4,img_3454c93_manip.tif,0.4260116
iPhone-6,img_d27555d_unalt.tif,0.9787459
HTC-1-M7,img_d08048c_manip.tif,0.9829306
iPhone-6,img_03a345c_unalt.tif,0.9723536
Motorola-Droid-Maxx,img_1eb9d8f_manip.tif,0.40380004
Samsung-Galaxy-S4,img_a40ff5d_manip.tif,0.49550873
LG-Nexus-5x,img_fad2ca3_manip.tif,0.36519063
iPhone-6,img_969c428_unalt.tif,0.8248935
Motorola-Droid-Maxx,img_86c0230_unalt.tif,0.5348439
iPhone-6,img_5fc0927_unalt.tif,0.6635233
Samsung-Galaxy-S4,img_b9d156a_unalt.tif,0.9795467
Motorola-X,img_03cc69f_manip.tif,0.63718605
Samsung-Galaxy-Note3,img_59df69b_manip.tif,0.9321358
iPhone-6,img_5e12a0f_unalt.tif,0.996842
Samsung-Galaxy-Note3,img_8af5c06_manip.tif,0.8391477
Sony-NEX-7,img_68fa833_manip.tif,0.31492543
LG-Nexus-5x,img_7815efc_manip.tif,0.52898234
iPhone-6,img_d412884_unalt.tif,0.8243023
Samsung-Galaxy-S4,img_749a6e2_unalt.tif,0.977776
iPhone-6,img_493e7b8_manip.tif,0.8007422
HTC-1-M7,img_d051492_unalt.tif,0.96932775
Samsung-Galaxy-Note3,img_4e771ae_manip.tif,0.38919374
Motorola-Nexus-6,img_ad2ce6f_manip.tif,0.97081256
iPhone-6,img_9e53455_manip.tif,0.60415244
LG-Nexus-5x,img_1ac7c07_unalt.tif,0.9044074
HTC-1-M7,img_8b06202_manip.tif,0.9507556
HTC-1-M7,img_f051a55_unalt.tif,0.99725443
Motorola-X,img_d6db46a_unalt.tif,0.8376892
HTC-1-M7,img_c9f2d18_unalt.tif,0.72234696
HTC-1-M7,img_265c7fb_unalt.tif,0.9917538
Sony-NEX-7,img_1e3967e_unalt.tif,0.94404197
Samsung-Galaxy-S4,img_78f3a46_unalt.tif,0.60315216
HTC-1-M7,img_948b119_manip.tif,0.6255649
Motorola-Droid-Maxx,img_d56f447_manip.tif,0.9998273
HTC-1-M7,img_87672aa_manip.tif,0.4988401
Samsung-Galaxy-S4,img_5254e45_manip.tif,0.9805237
Sony-NEX-7,img_e247e1f_manip.tif,0.3999047
