camera,fname,prob
Motorola-X,img_138b862_manip.tif,0.38113648
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.9999945
LG-Nexus-5x,img_6b082bf_manip.tif,0.92614365
Motorola-X,img_79e215d_manip.tif,0.3718409
iPhone-6,img_38a9334_manip.tif,0.9028144
iPhone-6,img_07dac13_unalt.tif,0.99982125
HTC-1-M7,img_602aa73_manip.tif,0.9996489
Samsung-Galaxy-Note3,img_141c6fd_unalt.tif,0.96560675
Motorola-X,img_eee5932_unalt.tif,0.85160804
Motorola-X,img_8b9e163_manip.tif,0.98714066
Samsung-Galaxy-S4,img_384985e_manip.tif,0.9472429
Motorola-X,img_398df1c_manip.tif,0.92994046
iPhone-6,img_b25b81e_unalt.tif,0.8002293
iPhone-6,img_52ba50e_manip.tif,0.99962866
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.9984915
Motorola-X,img_6cfa280_manip.tif,0.6148427
Samsung-Galaxy-Note3,img_2360f84_unalt.tif,0.4889675
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.9984989
LG-Nexus-5x,img_d32f7ac_manip.tif,0.5494961
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.99922585
Samsung-Galaxy-S4,img_9ef5eba_manip.tif,0.4204768
Motorola-X,img_8bda34b_manip.tif,0.8465557
Motorola-X,img_4df3673_manip.tif,0.75895953
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.8595616
Sony-NEX-7,img_4032813_unalt.tif,0.6410745
iPhone-4s,img_c2a0c84_unalt.tif,0.9708865
iPhone-6,img_508a0bf_unalt.tif,0.9916889
LG-Nexus-5x,img_5e88d06_unalt.tif,0.96262604
Motorola-Nexus-6,img_22f6746_unalt.tif,0.6539624
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9968586
HTC-1-M7,img_023b9c2_manip.tif,0.9963742
HTC-1-M7,img_4ede096_manip.tif,0.3580012
LG-Nexus-5x,img_55e9efa_unalt.tif,0.9380284
LG-Nexus-5x,img_b90c009_unalt.tif,0.47443646
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.8968373
iPhone-6,img_cef577b_unalt.tif,0.9999105
Motorola-X,img_878e802_unalt.tif,0.9293186
HTC-1-M7,img_00885c3_manip.tif,0.99573934
Motorola-X,img_467a3e0_manip.tif,0.5571912
Motorola-X,img_d618d4f_unalt.tif,0.97789794
iPhone-4s,img_1cdb2ef_manip.tif,0.8164722
LG-Nexus-5x,img_0c6cd35_unalt.tif,0.52447
HTC-1-M7,img_7487183_manip.tif,0.9974437
Sony-NEX-7,img_4ef67b5_unalt.tif,0.53658205
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.99942625
Motorola-X,img_83c8990_manip.tif,0.8922271
iPhone-6,img_c330a00_manip.tif,0.9995617
Samsung-Galaxy-S4,img_124561f_manip.tif,0.95662963
Samsung-Galaxy-S4,img_2c1ecb4_manip.tif,0.65412444
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.9999378
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.97200733
Motorola-X,img_bdd0d6d_unalt.tif,0.61937076
Sony-NEX-7,img_c72eb3d_unalt.tif,0.89052016
Motorola-X,img_0519a00_manip.tif,0.84308714
LG-Nexus-5x,img_465c9f7_unalt.tif,0.6300293
LG-Nexus-5x,img_831a719_manip.tif,0.9969717
LG-Nexus-5x,img_b841ed4_unalt.tif,0.6153299
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.93393344
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.9797925
Motorola-Nexus-6,img_ae09094_manip.tif,0.9890398
Samsung-Galaxy-Note3,img_490b339_unalt.tif,0.8531048
Samsung-Galaxy-S4,img_3454c93_manip.tif,0.5464057
iPhone-4s,img_d83300a_manip.tif,0.42975077
HTC-1-M7,img_241fff5_manip.tif,0.68326116
HTC-1-M7,img_d08048c_manip.tif,0.9684977
iPhone-6,img_03a345c_unalt.tif,0.99986994
iPhone-6,img_d27555d_unalt.tif,0.9888104
LG-Nexus-5x,img_a40ff5d_manip.tif,0.6897949
LG-Nexus-5x,img_fad2ca3_manip.tif,0.5250295
Motorola-Droid-Maxx,img_1eb9d8f_manip.tif,0.2980725
Samsung-Galaxy-S4,img_b9d156a_unalt.tif,0.9917446
iPhone-6,img_5e12a0f_unalt.tif,0.99972934
Motorola-Nexus-6,img_03cc69f_manip.tif,0.8472755
Samsung-Galaxy-Note3,img_5fc0927_unalt.tif,0.99198675
Samsung-Galaxy-Note3,img_59df69b_manip.tif,0.99940956
Samsung-Galaxy-S4,img_969c428_unalt.tif,0.91587776
Samsung-Galaxy-Note3,img_8af5c06_manip.tif,0.9367825
Motorola-Droid-Maxx,img_86c0230_unalt.tif,0.779313
Sony-NEX-7,img_68fa833_manip.tif,0.6460727
HTC-1-M7,img_7815efc_manip.tif,0.5463125
iPhone-4s,img_493e7b8_manip.tif,0.8622406
iPhone-6,img_d412884_unalt.tif,0.9476899
Samsung-Galaxy-S4,img_749a6e2_unalt.tif,0.99600726
HTC-1-M7,img_d051492_unalt.tif,0.99837935
HTC-1-M7,img_8b06202_manip.tif,0.9957526
Samsung-Galaxy-Note3,img_4e771ae_manip.tif,0.9757395
Motorola-X,img_d6db46a_unalt.tif,0.9150124
Motorola-Nexus-6,img_ad2ce6f_manip.tif,0.9767874
HTC-1-M7,img_c9f2d18_unalt.tif,0.9513931
LG-Nexus-5x,img_1ac7c07_unalt.tif,0.65483725
HTC-1-M7,img_f051a55_unalt.tif,0.9996038
Motorola-X,img_948b119_manip.tif,0.34036943
iPhone-6,img_9e53455_manip.tif,0.6213075
HTC-1-M7,img_265c7fb_unalt.tif,0.99904174
HTC-1-M7,img_87672aa_manip.tif,0.52027494
Sony-NEX-7,img_1e3967e_unalt.tif,0.90741444
Samsung-Galaxy-S4,img_78f3a46_unalt.tif,0.9647445
Motorola-Droid-Maxx,img_d56f447_manip.tif,0.99998057
Samsung-Galaxy-S4,img_5254e45_manip.tif,0.9633774
Samsung-Galaxy-Note3,img_e247e1f_manip.tif,0.22217031
HTC-1-M7,img_38de800_unalt.tif,0.9985415
Motorola-X,img_43c0c0a_unalt.tif,0.5679036
iPhone-6,img_7d1d284_unalt.tif,0.7430815
Samsung-Galaxy-S4,img_c364183_unalt.tif,0.8900089
Motorola-Droid-Maxx,img_315d3e9_manip.tif,0.42318806
Sony-NEX-7,img_ca3075b_manip.tif,0.804111
iPhone-6,img_985ce59_manip.tif,0.9918881
Samsung-Galaxy-Note3,img_5294c7c_unalt.tif,0.9999732
Motorola-Droid-Maxx,img_f0237a8_manip.tif,0.998197
Samsung-Galaxy-Note3,img_1b0ff49_manip.tif,0.9141684
Motorola-Nexus-6,img_e08ccfb_unalt.tif,0.9971578
iPhone-4s,img_7fcba00_manip.tif,0.69724786
LG-Nexus-5x,img_3428729_manip.tif,0.48689297
Motorola-Droid-Maxx,img_c8af975_manip.tif,0.99882823
Motorola-X,img_bd30be8_unalt.tif,0.9841043
Motorola-X,img_3564f61_unalt.tif,0.68657523
Samsung-Galaxy-Note3,img_cf9627c_manip.tif,0.7020712
iPhone-6,img_2af26d1_unalt.tif,0.99075514
HTC-1-M7,img_57a1782_manip.tif,0.99073434
HTC-1-M7,img_4c7e819_manip.tif,0.9975464
LG-Nexus-5x,img_04f3d0d_manip.tif,0.58426046
HTC-1-M7,img_f5652a7_manip.tif,0.99159884
HTC-1-M7,img_9b9944f_manip.tif,0.22057411
Motorola-X,img_37066f9_manip.tif,0.91896194
LG-Nexus-5x,img_a02f8c2_manip.tif,0.31408972
Motorola-X,img_ae6f9eb_unalt.tif,0.95242715
Samsung-Galaxy-Note3,img_ec67b1a_manip.tif,0.4681298
iPhone-6,img_4eb170f_manip.tif,0.55098456
Motorola-Nexus-6,img_1fb48da_manip.tif,0.5834559
Samsung-Galaxy-Note3,img_e8a6683_unalt.tif,0.9997602
LG-Nexus-5x,img_68dedee_manip.tif,0.5149262
Motorola-Nexus-6,img_c87297a_unalt.tif,0.42522132
Motorola-Droid-Maxx,img_28dfa3c_manip.tif,0.5492636
iPhone-6,img_b193d35_manip.tif,0.9549332
Motorola-Nexus-6,img_4d7be4c_unalt.tif,0.4683297
LG-Nexus-5x,img_308a4ca_unalt.tif,0.60994726
Motorola-Droid-Maxx,img_a324c2c_unalt.tif,0.9991554
iPhone-6,img_6dbfe1c_manip.tif,0.99165726
Sony-NEX-7,img_d5cad73_unalt.tif,0.99876785
Samsung-Galaxy-Note3,img_f9a19bf_manip.tif,0.3769983
iPhone-4s,img_f2c1ae9_unalt.tif,0.40195137
HTC-1-M7,img_434bf52_manip.tif,0.73056555
Motorola-Nexus-6,img_11ffca0_manip.tif,0.6005182
Samsung-Galaxy-S4,img_0e1d30e_unalt.tif,0.99828726
iPhone-6,img_3e0cb3e_unalt.tif,0.9998528
Motorola-X,img_d30e30f_unalt.tif,0.53130317
LG-Nexus-5x,img_95c7361_unalt.tif,0.9873144
Samsung-Galaxy-Note3,img_07946c1_manip.tif,0.998135
iPhone-6,img_4c1389e_unalt.tif,0.9995214
LG-Nexus-5x,img_f18cd0d_unalt.tif,0.92403185
Samsung-Galaxy-Note3,img_2577ec5_manip.tif,0.52341735
LG-Nexus-5x,img_da3a88c_unalt.tif,0.28245363
LG-Nexus-5x,img_4b13a36_manip.tif,0.93341035
Samsung-Galaxy-Note3,img_b6c00ea_manip.tif,0.5016883
Motorola-Nexus-6,img_5300cbc_manip.tif,0.53717184
Motorola-Droid-Maxx,img_6255cc1_unalt.tif,0.8821554
iPhone-6,img_69e3002_manip.tif,0.96380603
Motorola-Droid-Maxx,img_47cf64f_manip.tif,0.8842325
Motorola-Nexus-6,img_0561393_manip.tif,0.60655934
HTC-1-M7,img_8bff770_unalt.tif,0.99987864
Motorola-Nexus-6,img_d560a03_manip.tif,0.7033183
Motorola-X,img_36a3d54_manip.tif,0.84598315
Motorola-X,img_fb2dc2d_manip.tif,0.73054683
Samsung-Galaxy-Note3,img_7b88784_manip.tif,0.9692607
Motorola-Droid-Maxx,img_98517af_manip.tif,0.98281693
Motorola-X,img_40bb321_unalt.tif,0.59668976
Motorola-Droid-Maxx,img_64be649_unalt.tif,0.9982949
Samsung-Galaxy-Note3,img_7c1db75_unalt.tif,0.71080846
Motorola-Nexus-6,img_e232edd_unalt.tif,0.5926809
LG-Nexus-5x,img_8f8fef7_manip.tif,0.47954693
HTC-1-M7,img_3b45a7c_unalt.tif,0.43477595
LG-Nexus-5x,img_d3f7ad6_unalt.tif,0.6995953
Motorola-Droid-Maxx,img_c369561_unalt.tif,0.9999652
Motorola-X,img_fc35c97_manip.tif,0.92765266
LG-Nexus-5x,img_e55c866_unalt.tif,0.8404397
HTC-1-M7,img_4afb001_unalt.tif,0.97633016
Motorola-Nexus-6,img_c47fd23_manip.tif,0.9829023
iPhone-6,img_d308808_unalt.tif,0.9995641
LG-Nexus-5x,img_67db219_manip.tif,0.9839369
Samsung-Galaxy-S4,img_d1bda64_unalt.tif,0.94471806
Motorola-Nexus-6,img_b8fc9d5_manip.tif,0.58039105
Samsung-Galaxy-Note3,img_065a534_unalt.tif,0.99826616
Motorola-Nexus-6,img_37d319b_manip.tif,0.6526712
Samsung-Galaxy-Note3,img_fb8d0ae_manip.tif,0.31253844
iPhone-6,img_3346671_unalt.tif,0.9990784
Motorola-Droid-Maxx,img_77f031e_unalt.tif,0.99635714
Motorola-X,img_5d26b47_unalt.tif,0.9250523
Samsung-Galaxy-Note3,img_b558bd6_unalt.tif,0.89029413
Motorola-Nexus-6,img_9c36cb2_manip.tif,0.5892862
HTC-1-M7,img_3b9baec_manip.tif,0.9702355
Motorola-Nexus-6,img_4d11a97_unalt.tif,0.9995871
iPhone-4s,img_40f9ce5_unalt.tif,0.9905627
Motorola-Droid-Maxx,img_aa16ead_manip.tif,0.99385095
Motorola-X,img_35328d4_manip.tif,0.9688978
iPhone-6,img_6c9373d_manip.tif,0.7217106
Motorola-X,img_7093d35_manip.tif,0.8954251
Motorola-X,img_283cfaa_manip.tif,0.7827889
Motorola-Nexus-6,img_5b15e92_unalt.tif,0.78461283
iPhone-6,img_c738c5b_manip.tif,0.9835713
HTC-1-M7,img_0867a8a_unalt.tif,0.99328315
iPhone-6,img_7636305_manip.tif,0.8079081
iPhone-6,img_323e814_manip.tif,0.89981616
HTC-1-M7,img_a7db4a1_manip.tif,0.947678
iPhone-6,img_1a95b74_unalt.tif,0.9485678
Samsung-Galaxy-S4,img_dd6a77e_manip.tif,0.4475513
Samsung-Galaxy-S4,img_c0b98fd_unalt.tif,0.99997056
Motorola-Nexus-6,img_adc1618_unalt.tif,0.9219342
Samsung-Galaxy-S4,img_59a491e_unalt.tif,0.69150984
Sony-NEX-7,img_59922ce_unalt.tif,0.9999988
Sony-NEX-7,img_e0e2c63_unalt.tif,0.91899735
HTC-1-M7,img_1089a72_unalt.tif,0.9854364
LG-Nexus-5x,img_1f68a70_manip.tif,0.56784916
iPhone-4s,img_bcf5cbc_unalt.tif,0.9481144
HTC-1-M7,img_9b70d76_unalt.tif,0.98934233
Samsung-Galaxy-S4,img_6a2ea5e_unalt.tif,0.99956757
Motorola-X,img_6b29334_manip.tif,0.5352308
Samsung-Galaxy-Note3,img_993a3d3_manip.tif,0.9808941
Motorola-X,img_e9e752b_manip.tif,0.37321034
iPhone-6,img_fbce182_unalt.tif,0.567715
Motorola-Droid-Maxx,img_9e8b030_manip.tif,0.8543867
HTC-1-M7,img_6394b5a_manip.tif,0.99925107
iPhone-6,img_71c2b55_manip.tif,0.96235013
Motorola-X,img_c68dcc1_manip.tif,0.9985567
LG-Nexus-5x,img_9a714b1_unalt.tif,0.7636948
LG-Nexus-5x,img_d77210f_manip.tif,0.59291387
Motorola-Nexus-6,img_a6b3818_unalt.tif,0.9983456
LG-Nexus-5x,img_7a7574b_manip.tif,0.66642356
Motorola-Droid-Maxx,img_709e6d7_manip.tif,0.9054149
LG-Nexus-5x,img_870457d_unalt.tif,0.68375313
iPhone-6,img_d3f71cc_manip.tif,0.8713336
Samsung-Galaxy-S4,img_809c0ad_unalt.tif,0.98155725
Motorola-Droid-Maxx,img_b29b3da_unalt.tif,0.99935967
HTC-1-M7,img_a8b5264_unalt.tif,0.9972639
Samsung-Galaxy-S4,img_c1bf475_unalt.tif,0.649911
iPhone-4s,img_5d6f00b_unalt.tif,0.90909374
HTC-1-M7,img_72f140d_unalt.tif,0.3626696
iPhone-4s,img_feb16dd_manip.tif,0.46725076
iPhone-6,img_bd3146b_manip.tif,0.992312
iPhone-6,img_f5c6b8e_unalt.tif,0.99997675
Motorola-X,img_4a87ea3_unalt.tif,0.9311842
Motorola-Nexus-6,img_f341ce7_unalt.tif,0.9948343
Sony-NEX-7,img_3e66071_manip.tif,0.5394766
LG-Nexus-5x,img_95e014d_manip.tif,0.5218918
Samsung-Galaxy-S4,img_b0fb1b8_unalt.tif,0.24596454
