camera,fname,prob
iPhone-6,img_b25b81e_unalt.tif,0.824645
Motorola-X,img_138b862_manip.tif,0.38566417
Motorola-Droid-Maxx,img_c3cf6df_unalt.tif,0.9999517
Samsung-Galaxy-Note3,img_79e215d_manip.tif,0.94539267
Samsung-Galaxy-Note3,img_6b082bf_manip.tif,0.36956915
iPhone-6,img_38a9334_manip.tif,0.5604621
HTC-1-M7,img_602aa73_manip.tif,0.80975264
iPhone-6,img_07dac13_unalt.tif,0.997556
Motorola-X,img_8b9e163_manip.tif,0.95234543
iPhone-4s,img_eee5932_unalt.tif,0.56697553
Motorola-Droid-Maxx,img_141c6fd_unalt.tif,0.5502289
Motorola-X,img_398df1c_manip.tif,0.65455633
Motorola-Droid-Maxx,img_03c0533_unalt.tif,0.97595346
Samsung-Galaxy-S4,img_384985e_manip.tif,0.3769631
iPhone-6,img_52ba50e_manip.tif,0.99507767
Motorola-X,img_6cfa280_manip.tif,0.49029934
Samsung-Galaxy-Note3,img_2360f84_unalt.tif,0.8159863
Samsung-Galaxy-Note3,img_ac620ba_manip.tif,0.9930943
Samsung-Galaxy-Note3,img_9ef5eba_manip.tif,0.42669615
Motorola-Nexus-6,img_d32f7ac_manip.tif,0.5384164
iPhone-4s,img_4df3673_manip.tif,0.8406475
Samsung-Galaxy-S4,img_f2b9803_unalt.tif,0.8332955
Motorola-Droid-Maxx,img_3bf0d44_unalt.tif,0.88969034
iPhone-4s,img_c2a0c84_unalt.tif,0.8584689
Sony-NEX-7,img_4032813_unalt.tif,0.6625993
iPhone-6,img_508a0bf_unalt.tif,0.8654652
Samsung-Galaxy-Note3,img_8bda34b_manip.tif,0.43489465
LG-Nexus-5x,img_5e88d06_unalt.tif,0.757381
iPhone-4s,img_22f6746_unalt.tif,0.6853594
Motorola-Droid-Maxx,img_869b06d_manip.tif,0.9764341
HTC-1-M7,img_023b9c2_manip.tif,0.9559638
LG-Nexus-5x,img_55e9efa_unalt.tif,0.9130534
iPhone-6,img_4ede096_manip.tif,0.8983724
iPhone-6,img_cef577b_unalt.tif,0.99416393
Samsung-Galaxy-S4,img_e58abc0_manip.tif,0.6906495
LG-Nexus-5x,img_b90c009_unalt.tif,0.9446918
HTC-1-M7,img_00885c3_manip.tif,0.9914814
Motorola-X,img_878e802_unalt.tif,0.8982206
Motorola-X,img_d618d4f_unalt.tif,0.6988188
Motorola-X,img_467a3e0_manip.tif,0.8142456
Sony-NEX-7,img_4ef67b5_unalt.tif,0.9565024
iPhone-4s,img_1cdb2ef_manip.tif,0.92678076
HTC-1-M7,img_7487183_manip.tif,0.9997094
iPhone-4s,img_0c6cd35_unalt.tif,0.3221153
Samsung-Galaxy-Note3,img_a692042_manip.tif,0.9885338
iPhone-4s,img_83c8990_manip.tif,0.41841036
Samsung-Galaxy-S4,img_124561f_manip.tif,0.7152449
iPhone-6,img_c330a00_manip.tif,0.9977406
Samsung-Galaxy-S4,img_e83c9d8_manip.tif,0.9961004
Samsung-Galaxy-S4,img_2c1ecb4_manip.tif,0.836141
Sony-NEX-7,img_b2fc8ee_unalt.tif,0.9883376
Motorola-X,img_bdd0d6d_unalt.tif,0.42221075
Sony-NEX-7,img_c72eb3d_unalt.tif,0.44595295
Samsung-Galaxy-Note3,img_465c9f7_unalt.tif,0.26736346
LG-Nexus-5x,img_831a719_manip.tif,0.99262106
LG-Nexus-5x,img_b841ed4_unalt.tif,0.62639266
Samsung-Galaxy-Note3,img_0519a00_manip.tif,0.55275214
Samsung-Galaxy-Note3,img_2c61382_manip.tif,0.7530938
Motorola-Nexus-6,img_ae09094_manip.tif,0.94380534
iPhone-4s,img_d83300a_manip.tif,0.4222424
Samsung-Galaxy-S4,img_aa39291_unalt.tif,0.6567999
HTC-1-M7,img_d08048c_manip.tif,0.91772556
Samsung-Galaxy-S4,img_3454c93_manip.tif,0.5807125
Motorola-Droid-Maxx,img_241fff5_manip.tif,0.6532006
LG-Nexus-5x,img_490b339_unalt.tif,0.41347733
iPhone-6,img_03a345c_unalt.tif,0.9996081
iPhone-6,img_d27555d_unalt.tif,0.94329304
Samsung-Galaxy-S4,img_b9d156a_unalt.tif,0.99155384
LG-Nexus-5x,img_fad2ca3_manip.tif,0.7236898
Samsung-Galaxy-Note3,img_a40ff5d_manip.tif,0.33674264
iPhone-4s,img_03cc69f_manip.tif,0.7631882
iPhone-4s,img_1eb9d8f_manip.tif,0.49892032
iPhone-6,img_5e12a0f_unalt.tif,0.9992478
Samsung-Galaxy-Note3,img_59df69b_manip.tif,0.7772427
Samsung-Galaxy-Note3,img_969c428_unalt.tif,0.40329477
LG-Nexus-5x,img_86c0230_unalt.tif,0.47566667
Samsung-Galaxy-Note3,img_5fc0927_unalt.tif,0.5179201
Motorola-Nexus-6,img_8af5c06_manip.tif,0.63370544
Sony-NEX-7,img_68fa833_manip.tif,0.9902
HTC-1-M7,img_7815efc_manip.tif,0.5924613
iPhone-6,img_d412884_unalt.tif,0.9721425
iPhone-6,img_493e7b8_manip.tif,0.49986395
HTC-1-M7,img_d051492_unalt.tif,0.99732673
Samsung-Galaxy-Note3,img_4e771ae_manip.tif,0.8951053
Samsung-Galaxy-S4,img_749a6e2_unalt.tif,0.989777
HTC-1-M7,img_8b06202_manip.tif,0.9668533
Motorola-X,img_d6db46a_unalt.tif,0.5663692
Motorola-Nexus-6,img_ad2ce6f_manip.tif,0.9924958
LG-Nexus-5x,img_1ac7c07_unalt.tif,0.9278117
HTC-1-M7,img_f051a55_unalt.tif,0.9764747
Motorola-X,img_9e53455_manip.tif,0.4735847
HTC-1-M7,img_c9f2d18_unalt.tif,0.49169323
HTC-1-M7,img_948b119_manip.tif,0.4291958
HTC-1-M7,img_265c7fb_unalt.tif,0.9901073
Samsung-Galaxy-S4,img_5254e45_manip.tif,0.51178855
Motorola-Droid-Maxx,img_d56f447_manip.tif,0.99974567
Samsung-Galaxy-S4,img_78f3a46_unalt.tif,0.68246585
HTC-1-M7,img_87672aa_manip.tif,0.53121173
HTC-1-M7,img_38de800_unalt.tif,0.9700865
Sony-NEX-7,img_1e3967e_unalt.tif,0.99798477
Samsung-Galaxy-Note3,img_43c0c0a_unalt.tif,0.6707206
iPhone-6,img_7d1d284_unalt.tif,0.70710546
Samsung-Galaxy-S4,img_c364183_unalt.tif,0.996905
Samsung-Galaxy-Note3,img_e247e1f_manip.tif,0.38581386
LG-Nexus-5x,img_315d3e9_manip.tif,0.64048827
iPhone-6,img_1b0ff49_manip.tif,0.99901307
Motorola-Droid-Maxx,img_f0237a8_manip.tif,0.98913294
Sony-NEX-7,img_ca3075b_manip.tif,0.58443356
Samsung-Galaxy-Note3,img_5294c7c_unalt.tif,0.9469916
iPhone-6,img_985ce59_manip.tif,0.9986053
Motorola-Nexus-6,img_e08ccfb_unalt.tif,0.992834
iPhone-6,img_7fcba00_manip.tif,0.33327958
iPhone-6,img_2af26d1_unalt.tif,0.958576
HTC-1-M7,img_4c7e819_manip.tif,0.8301943
Motorola-X,img_bd30be8_unalt.tif,0.46137214
Motorola-Droid-Maxx,img_c8af975_manip.tif,0.96962637
Samsung-Galaxy-Note3,img_3564f61_unalt.tif,0.65047836
HTC-1-M7,img_57a1782_manip.tif,0.9835345
iPhone-6,img_3428729_manip.tif,0.43622866
Samsung-Galaxy-Note3,img_cf9627c_manip.tif,0.72358376
Motorola-Nexus-6,img_04f3d0d_manip.tif,0.32885286
HTC-1-M7,img_f5652a7_manip.tif,0.98037887
Motorola-X,img_9b9944f_manip.tif,0.6001788
Motorola-X,img_37066f9_manip.tif,0.75867367
Motorola-Nexus-6,img_a02f8c2_manip.tif,0.7764001
Samsung-Galaxy-Note3,img_ae6f9eb_unalt.tif,0.57559335
Samsung-Galaxy-Note3,img_ec67b1a_manip.tif,0.41360438
Motorola-Nexus-6,img_1fb48da_manip.tif,0.5612202
iPhone-6,img_4eb170f_manip.tif,0.39256203
Samsung-Galaxy-Note3,img_e8a6683_unalt.tif,0.98871696
Sony-NEX-7,img_c87297a_unalt.tif,0.6747483
Motorola-Nexus-6,img_68dedee_manip.tif,0.4886519
HTC-1-M7,img_b193d35_manip.tif,0.4416639
LG-Nexus-5x,img_4d7be4c_unalt.tif,0.28537515
Motorola-Droid-Maxx,img_28dfa3c_manip.tif,0.87977177
Motorola-Droid-Maxx,img_a324c2c_unalt.tif,0.99605906
iPhone-6,img_6dbfe1c_manip.tif,0.679951
Motorola-Nexus-6,img_308a4ca_unalt.tif,0.24866688
Sony-NEX-7,img_d5cad73_unalt.tif,0.99722016
Motorola-Droid-Maxx,img_f9a19bf_manip.tif,0.96516323
LG-Nexus-5x,img_11ffca0_manip.tif,0.6086462
Samsung-Galaxy-S4,img_0e1d30e_unalt.tif,0.9873319
HTC-1-M7,img_434bf52_manip.tif,0.8715982
iPhone-4s,img_f2c1ae9_unalt.tif,0.8878251
Samsung-Galaxy-Note3,img_07946c1_manip.tif,0.9996449
iPhone-6,img_3e0cb3e_unalt.tif,0.99139917
LG-Nexus-5x,img_d30e30f_unalt.tif,0.6004915
iPhone-6,img_95c7361_unalt.tif,0.37041578
Samsung-Galaxy-Note3,img_2577ec5_manip.tif,0.43577248
LG-Nexus-5x,img_da3a88c_unalt.tif,0.2790785
iPhone-6,img_4c1389e_unalt.tif,0.99839336
LG-Nexus-5x,img_f18cd0d_unalt.tif,0.97294545
Motorola-Droid-Maxx,img_b6c00ea_manip.tif,0.908035
iPhone-6,img_4b13a36_manip.tif,0.5969962
iPhone-6,img_69e3002_manip.tif,0.98589444
iPhone-4s,img_5300cbc_manip.tif,0.8511712
Motorola-Droid-Maxx,img_6255cc1_unalt.tif,0.9969723
Motorola-Droid-Maxx,img_47cf64f_manip.tif,0.9951061
Motorola-X,img_36a3d54_manip.tif,0.3281545
HTC-1-M7,img_8bff770_unalt.tif,0.98449796
Samsung-Galaxy-Note3,img_0561393_manip.tif,0.84994775
Motorola-Nexus-6,img_fb2dc2d_manip.tif,0.8242427
LG-Nexus-5x,img_7b88784_manip.tif,0.5622967
Motorola-Droid-Maxx,img_98517af_manip.tif,0.9979892
iPhone-4s,img_40bb321_unalt.tif,0.45887402
Motorola-Droid-Maxx,img_64be649_unalt.tif,0.9873727
Motorola-Nexus-6,img_d560a03_manip.tif,0.98791283
Samsung-Galaxy-Note3,img_7c1db75_unalt.tif,0.55043894
Samsung-Galaxy-Note3,img_3b45a7c_unalt.tif,0.3413201
iPhone-4s,img_e232edd_unalt.tif,0.6537538
Motorola-Nexus-6,img_8f8fef7_manip.tif,0.5685262
Motorola-X,img_fc35c97_manip.tif,0.61151934
iPhone-4s,img_d3f7ad6_unalt.tif,0.35581616
iPhone-6,img_d308808_unalt.tif,0.9989033
Motorola-Droid-Maxx,img_c369561_unalt.tif,0.9995703
LG-Nexus-5x,img_e55c866_unalt.tif,0.5046369
Motorola-Nexus-6,img_c47fd23_manip.tif,0.9760786
HTC-1-M7,img_4afb001_unalt.tif,0.96632564
iPhone-4s,img_37d319b_manip.tif,0.36862743
LG-Nexus-5x,img_67db219_manip.tif,0.9801074
Samsung-Galaxy-Note3,img_065a534_unalt.tif,0.9997813
Motorola-Droid-Maxx,img_77f031e_unalt.tif,0.9990189
